A6.WG.12336;2019-09-23T15:54:00.000+02:00;49.638203;6.0182023;inboundTowardsTown;A6;freeFlow;107.0;1822;7.0
A6.WG.9357;2019-09-23T15:54:00.000+02:00;49.630398;6.0569;inboundTowardsTown;A6;freeFlow;108.0;1849;7.0
A6.WG.2178;2019-09-23T15:54:00.000+02:00;49.581226;6.0955977;inboundTowardsTown;A6;congested;67.0;3971;21.0
A6.WG.7747;2019-09-23T15:54:00.000+02:00;49.62639;6.0776687;inboundTowardsTown;A6;freeFlow;108.0;2272;6.0
A6.GW.5968;2019-09-23T15:54:00.000+02:00;49.611618;6.082198;outboundFromTown;A6;freeFlow;100.0;3046;11.0
A6.GW.11542;2019-09-23T15:54:00.000+02:00;49.63534;6.0283175;outboundFromTown;A6;unknown;null;0;0.0
A6.GW.3052;2019-09-23T15:54:00.000+02:00;49.586445;6.0867305;outboundFromTown;A6;congested;72.0;3279;13.0
A6.WG.19871;2019-09-23T15:54:00.000+02:00;49.637356;5.9155817;inboundTowardsTown;A6;freeFlow;112.0;739;4.0
A6.WG.3780;2019-09-23T15:54:00.000+02:00;49.592144;6.081799;inboundTowardsTown;A6;freeFlow;110.0;3148;12.0
A6.GW.1280;2019-09-23T15:54:00.000+02:00;49.578648;6.107305;outboundFromTown;A6;heavy;91.0;3659;9.0
A6.GW.7700;2019-09-23T15:54:00.000+02:00;49.626167;6.0782895;outboundFromTown;A6;freeFlow;103.0;3067;11.0
A6.WG.16607;2019-09-23T15:54:00.000+02:00;49.635666;5.960463;inboundTowardsTown;A6;freeFlow;102.0;1435;6.0
A6.WG.7700;2019-09-23T15:54:00.000+02:00;49.6261;6.078192;inboundTowardsTown;A6;freeFlow;115.0;2203;5.0
A6.GW.9379;2019-09-23T15:54:00.000+02:00;49.63048;6.0566163;outboundFromTown;A6;freeFlow;120.0;2724;10.0
A6.WG.5968;2019-09-23T15:54:00.000+02:00;49.611633;6.082054;inboundTowardsTown;A6;freeFlow;84.0;2655;11.0
A6.WG.18153;2019-09-23T15:54:00.000+02:00;49.636078;5.939216;inboundTowardsTown;A6;freeFlow;105.0;1038;5.0
A6.WG.5001;2019-09-23T15:54:00.000+02:00;49.60299;6.08026;inboundTowardsTown;A6;congested;78.0;3526;19.0
A6.GW.2178;2019-09-23T15:54:00.000+02:00;49.581306;6.09567;outboundFromTown;A6;heavy;91.0;3869;14.0
A6.GW.14318;2019-09-23T15:54:00.000+02:00;49.635223;5.9918313;outboundFromTown;A6;freeFlow;106.0;2322;7.0
A6.WG.15470;2019-09-23T15:54:00.000+02:00;49.635204;5.9761043;inboundTowardsTown;A6;freeFlow;114.0;1198;4.0
A6.WG.9379;2019-09-23T15:54:00.000+02:00;49.63039;6.056624;inboundTowardsTown;A6;freeFlow;113.0;1656;6.0
A6.WG.5000;2019-09-23T15:54:00.000+02:00;49.60299;6.08026;inboundTowardsTown;A6;congested;79.0;3507;18.0
A6.WG.19657;2019-09-23T15:54:00.000+02:00;49.637035;5.9184465;inboundTowardsTown;A6;freeFlow;115.0;1030;4.0
A6.WG.10413;2019-09-23T15:54:00.000+02:00;49.631096;6.042448;inboundTowardsTown;A6;freeFlow;110.0;1848;5.0
A6.WG.16602;2019-09-23T15:54:00.000+02:00;49.635674;5.960601;inboundTowardsTown;A6;freeFlow;109.0;1398;6.0
A6.GW.5000;2019-09-23T15:54:00.000+02:00;49.602978;6.0804043;outboundFromTown;A6;freeFlow;105.0;3161;12.0
A6.WG.12477;2019-09-23T15:54:00.000+02:00;49.638474;6.016314;inboundTowardsTown;A6;freeFlow;112.0;1670;6.0
A6.WG.1280;2019-09-23T15:54:00.000+02:00;49.57852;6.107277;inboundTowardsTown;A6;freeFlow;123.0;3979;10.0
A6.WG.15488;2019-09-23T15:54:00.000+02:00;49.635242;5.975834;inboundTowardsTown;A6;congested;57.0;1412;1.0
A6.WG.11542;2019-09-23T15:54:00.000+02:00;49.63526;6.0282397;inboundTowardsTown;A6;unknown;null;0;0.0
A6.WG.8100;2019-09-23T15:54:00.000+02:00;49.628166;6.073695;inboundTowardsTown;A6;freeFlow;114.0;2251;6.0
A6.WG.3052;2019-09-23T15:54:00.000+02:00;49.586388;6.086616;inboundTowardsTown;A6;freeFlow;97.0;2480;10.0
A6.GW.10430;2019-09-23T15:54:00.000+02:00;49.63123;6.042215;outboundFromTown;A6;freeFlow;102.0;964;8.0
A6.WG.14317;2019-09-23T15:54:00.000+02:00;49.63513;5.991869;inboundTowardsTown;A6;freeFlow;110.0;1423;5.0
A6.WG.10430;2019-09-23T15:54:00.000+02:00;49.631138;6.042178;inboundTowardsTown;A6;freeFlow;116.0;1695;5.0
A6.GW.12477;2019-09-23T15:54:00.000+02:00;49.638565;6.016339;outboundFromTown;A6;freeFlow;107.0;2993;11.0
A6.GW.18762;2019-09-23T15:54:00.000+02:00;49.635963;5.9307847;outboundFromTown;A6;freeFlow;113.0;2566;10.0
A6.WG.6586;2019-09-23T15:54:00.000+02:00;49.617153;6.0832005;inboundTowardsTown;A6;freeFlow;99.0;2732;9.0
A6.GW.19871;2019-09-23T15:54:00.000+02:00;49.637447;5.9156055;outboundFromTown;A6;freeFlow;112.0;2573;10.0
A6.WG.14318;2019-09-23T15:54:00.000+02:00;49.63513;5.991869;inboundTowardsTown;A6;freeFlow;111.0;1166;5.0
A6.GW.3780;2019-09-23T15:54:00.000+02:00;49.592175;6.0819364;outboundFromTown;A6;heavy;81.0;3499;15.0
A6.GW.16602;2019-09-23T15:54:00.000+02:00;49.63577;5.960587;outboundFromTown;A6;freeFlow;104.0;2608;12.0
A6.WG.18762;2019-09-23T15:54:00.000+02:00;49.635868;5.930777;inboundTowardsTown;A6;freeFlow;118.0;1015;5.0
A6.GW.15470;2019-09-23T15:54:00.000+02:00;49.635296;5.976136;outboundFromTown;A6;freeFlow;108.0;2422;8.0
A6.WG.12336;2019-09-23T15:54:00.000+02:00;49.638203;6.0182023;inboundTowardsTown;A6;freeFlow;107.0;1822;7.0
A6.WG.9357;2019-09-23T15:54:00.000+02:00;49.630398;6.0569;inboundTowardsTown;A6;freeFlow;108.0;1849;7.0
A6.WG.2178;2019-09-23T15:54:00.000+02:00;49.581226;6.0955977;inboundTowardsTown;A6;congested;67.0;3971;21.0
A6.WG.7747;2019-09-23T15:54:00.000+02:00;49.62639;6.0776687;inboundTowardsTown;A6;freeFlow;108.0;2272;6.0
A6.GW.5968;2019-09-23T15:54:00.000+02:00;49.611618;6.082198;outboundFromTown;A6;freeFlow;100.0;3046;11.0
A6.GW.11542;2019-09-23T15:54:00.000+02:00;49.63534;6.0283175;outboundFromTown;A6;unknown;null;0;0.0
A6.GW.3052;2019-09-23T15:54:00.000+02:00;49.586445;6.0867305;outboundFromTown;A6;congested;72.0;3279;13.0
A6.WG.19871;2019-09-23T15:54:00.000+02:00;49.637356;5.9155817;inboundTowardsTown;A6;freeFlow;112.0;739;4.0
A6.WG.3780;2019-09-23T15:54:00.000+02:00;49.592144;6.081799;inboundTowardsTown;A6;freeFlow;110.0;3148;12.0
A6.GW.1280;2019-09-23T15:54:00.000+02:00;49.578648;6.107305;outboundFromTown;A6;heavy;91.0;3659;9.0
A6.GW.7700;2019-09-23T15:54:00.000+02:00;49.626167;6.0782895;outboundFromTown;A6;freeFlow;103.0;3067;11.0
A6.WG.16607;2019-09-23T15:54:00.000+02:00;49.635666;5.960463;inboundTowardsTown;A6;freeFlow;102.0;1435;6.0
A6.WG.7700;2019-09-23T15:54:00.000+02:00;49.6261;6.078192;inboundTowardsTown;A6;freeFlow;115.0;2203;5.0
A6.GW.9379;2019-09-23T15:54:00.000+02:00;49.63048;6.0566163;outboundFromTown;A6;freeFlow;120.0;2724;10.0
A6.WG.5968;2019-09-23T15:54:00.000+02:00;49.611633;6.082054;inboundTowardsTown;A6;freeFlow;84.0;2655;11.0
A6.WG.18153;2019-09-23T15:54:00.000+02:00;49.636078;5.939216;inboundTowardsTown;A6;freeFlow;105.0;1038;5.0
A6.WG.5001;2019-09-23T15:54:00.000+02:00;49.60299;6.08026;inboundTowardsTown;A6;congested;78.0;3526;19.0
A6.GW.2178;2019-09-23T15:54:00.000+02:00;49.581306;6.09567;outboundFromTown;A6;heavy;91.0;3869;14.0
A6.GW.14318;2019-09-23T15:54:00.000+02:00;49.635223;5.9918313;outboundFromTown;A6;freeFlow;106.0;2322;7.0
A6.WG.15470;2019-09-23T15:54:00.000+02:00;49.635204;5.9761043;inboundTowardsTown;A6;freeFlow;114.0;1198;4.0
A6.WG.9379;2019-09-23T15:54:00.000+02:00;49.63039;6.056624;inboundTowardsTown;A6;freeFlow;113.0;1656;6.0
A6.WG.5000;2019-09-23T15:54:00.000+02:00;49.60299;6.08026;inboundTowardsTown;A6;congested;79.0;3507;18.0
A6.WG.19657;2019-09-23T15:54:00.000+02:00;49.637035;5.9184465;inboundTowardsTown;A6;freeFlow;115.0;1030;4.0
A6.WG.10413;2019-09-23T15:54:00.000+02:00;49.631096;6.042448;inboundTowardsTown;A6;freeFlow;110.0;1848;5.0
A6.WG.16602;2019-09-23T15:54:00.000+02:00;49.635674;5.960601;inboundTowardsTown;A6;freeFlow;109.0;1398;6.0
A6.GW.5000;2019-09-23T15:54:00.000+02:00;49.602978;6.0804043;outboundFromTown;A6;freeFlow;105.0;3161;12.0
A6.WG.12477;2019-09-23T15:54:00.000+02:00;49.638474;6.016314;inboundTowardsTown;A6;freeFlow;112.0;1670;6.0
A6.WG.1280;2019-09-23T15:54:00.000+02:00;49.57852;6.107277;inboundTowardsTown;A6;freeFlow;123.0;3979;10.0
A6.WG.15488;2019-09-23T15:54:00.000+02:00;49.635242;5.975834;inboundTowardsTown;A6;congested;57.0;1412;1.0
A6.WG.11542;2019-09-23T15:54:00.000+02:00;49.63526;6.0282397;inboundTowardsTown;A6;unknown;null;0;0.0
A6.WG.8100;2019-09-23T15:54:00.000+02:00;49.628166;6.073695;inboundTowardsTown;A6;freeFlow;114.0;2251;6.0
A6.WG.3052;2019-09-23T15:54:00.000+02:00;49.586388;6.086616;inboundTowardsTown;A6;freeFlow;97.0;2480;10.0
A6.GW.10430;2019-09-23T15:54:00.000+02:00;49.63123;6.042215;outboundFromTown;A6;freeFlow;102.0;964;8.0
A6.WG.14317;2019-09-23T15:54:00.000+02:00;49.63513;5.991869;inboundTowardsTown;A6;freeFlow;110.0;1423;5.0
A6.WG.10430;2019-09-23T15:54:00.000+02:00;49.631138;6.042178;inboundTowardsTown;A6;freeFlow;116.0;1695;5.0
A6.GW.12477;2019-09-23T15:54:00.000+02:00;49.638565;6.016339;outboundFromTown;A6;freeFlow;107.0;2993;11.0
A6.GW.18762;2019-09-23T15:54:00.000+02:00;49.635963;5.9307847;outboundFromTown;A6;freeFlow;113.0;2566;10.0
A6.WG.6586;2019-09-23T15:54:00.000+02:00;49.617153;6.0832005;inboundTowardsTown;A6;freeFlow;99.0;2732;9.0
A6.GW.19871;2019-09-23T15:54:00.000+02:00;49.637447;5.9156055;outboundFromTown;A6;freeFlow;112.0;2573;10.0
A6.WG.14318;2019-09-23T15:54:00.000+02:00;49.63513;5.991869;inboundTowardsTown;A6;freeFlow;111.0;1166;5.0
A6.GW.3780;2019-09-23T15:54:00.000+02:00;49.592175;6.0819364;outboundFromTown;A6;heavy;81.0;3499;15.0
A6.GW.16602;2019-09-23T15:54:00.000+02:00;49.63577;5.960587;outboundFromTown;A6;freeFlow;104.0;2608;12.0
A6.WG.18762;2019-09-23T15:54:00.000+02:00;49.635868;5.930777;inboundTowardsTown;A6;freeFlow;118.0;1015;5.0
A6.GW.15470;2019-09-23T15:54:00.000+02:00;49.635296;5.976136;outboundFromTown;A6;freeFlow;108.0;2422;8.0
A6.WG.14317;2019-09-23T15:59:00.000+02:00;49.63513;5.991869;inboundTowardsTown;A6;freeFlow;106.0;1411;3.0
