A7.NF.3905;2019-09-23T15:54:00.000+02:00;49.667847;6.160243;outboundFromTown;A7;freeFlow;111.0;1341;3.0
A7.NTGRF.6875;2019-09-23T15:54:00.000+02:00;49.694035;6.163797;outboundFromTown;A7;freeFlow;98.0;1326;4.0
A7.NTSTF.3010;2019-09-23T15:54:00.000+02:00;49.662186;6.1687574;outboundFromTown;A7;freeFlow;92.0;1345;4.0
A7.FTGRN.6875;2019-09-23T15:54:00.000+02:00;49.69403;6.1636267;inboundTowardsTown;A7;freeFlow;91.0;1113;2.0
A7.FTGRN.8989;2019-09-23T15:54:00.000+02:00;49.707256;6.1459;inboundTowardsTown;A7;freeFlow;92.0;1123;2.0
A7.FN.16250;2019-09-23T15:54:00.000+02:00;49.75002;6.090297;inboundTowardsTown;A7;congested;31.0;1374;5.0
A7.FTSTN.3010;2019-09-23T15:54:00.000+02:00;49.662117;6.168659;inboundTowardsTown;A7;freeFlow;93.0;1101;4.0
A7.NTSTF.2212;2019-09-23T15:54:00.000+02:00;49.65744;6.177077;outboundFromTown;A7;freeFlow;92.0;1343;3.0
A7.NF.9570;2019-09-23T15:54:00.000+02:00;49.706745;6.137966;outboundFromTown;A7;freeFlow;106.0;975;2.0
A7.FN.9570;2019-09-23T15:54:00.000+02:00;49.706654;6.137999;inboundTowardsTown;A7;freeFlow;94.0;887;4.0
A7.FTGRN.8169;2019-09-23T15:54:00.000+02:00;49.704254;6.156033;inboundTowardsTown;A7;freeFlow;92.0;1122;2.0
A7.FN.5909;2019-09-23T15:54:00.000+02:00;49.685593;6.1614246;inboundTowardsTown;A7;freeFlow;99.0;1019;3.0
A7.NF.16250;2019-09-23T15:54:00.000+02:00;49.749996;6.09044;outboundFromTown;A7;freeFlow;88.0;1573;4.0
A7.NTGRF.8990;2019-09-23T15:54:00.000+02:00;49.707367;6.1459208;outboundFromTown;A7;freeFlow;94.0;1297;4.0
A7.FTSTN.2212;2019-09-23T15:54:00.000+02:00;49.657368;6.176981;inboundTowardsTown;A7;freeFlow;95.0;1104;3.0
A7.NTGRF.7423;2019-09-23T15:54:00.000+02:00;49.69885;6.1620903;outboundFromTown;A7;freeFlow;97.0;1321;4.0
A7.NTMEF.15365;2019-09-23T15:54:00.000+02:00;49.74252;6.093061;outboundFromTown;A7;unknown;null;0;0.0
A7.FTGRN.7423;2019-09-23T15:54:00.000+02:00;49.698807;6.1619325;inboundTowardsTown;A7;freeFlow;92.0;1112;2.0
A7.NF.5909;2019-09-23T15:54:00.000+02:00;49.685562;6.1615877;outboundFromTown;A7;freeFlow;102.0;1248;4.0
A7.NTGRF.8169;2019-09-23T15:54:00.000+02:00;49.704338;6.1561456;outboundFromTown;A7;freeFlow;94.0;1308;4.0
A7.NF.800;2019-09-23T15:54:00.000+02:00;49.647087;6.1871915;outboundFromTown;A7;freeFlow;95.0;1909;5.0
A7.FN.3905;2019-09-23T15:54:00.000+02:00;49.66781;6.160109;inboundTowardsTown;A7;freeFlow;108.0;1107;3.0
A7.FTMEN.15492;2019-09-23T15:54:00.000+02:00;49.743416;6.0918913;inboundTowardsTown;A7;unknown;null;0;0.0
A7.FN.800;2019-09-23T15:54:00.000+02:00;49.647064;6.1870494;inboundTowardsTown;A7;freeFlow;107.0;1640;6.0
A7.NF.3905;2019-09-23T15:54:00.000+02:00;49.667847;6.160243;outboundFromTown;A7;freeFlow;111.0;1341;3.0
A7.NTGRF.6875;2019-09-23T15:54:00.000+02:00;49.694035;6.163797;outboundFromTown;A7;freeFlow;98.0;1326;4.0
A7.NTSTF.3010;2019-09-23T15:54:00.000+02:00;49.662186;6.1687574;outboundFromTown;A7;freeFlow;92.0;1345;4.0
A7.FTGRN.6875;2019-09-23T15:54:00.000+02:00;49.69403;6.1636267;inboundTowardsTown;A7;freeFlow;91.0;1113;2.0
A7.FTGRN.8989;2019-09-23T15:54:00.000+02:00;49.707256;6.1459;inboundTowardsTown;A7;freeFlow;92.0;1123;2.0
A7.FN.16250;2019-09-23T15:54:00.000+02:00;49.75002;6.090297;inboundTowardsTown;A7;congested;31.0;1374;5.0
A7.FTSTN.3010;2019-09-23T15:54:00.000+02:00;49.662117;6.168659;inboundTowardsTown;A7;freeFlow;93.0;1101;4.0
A7.NTSTF.2212;2019-09-23T15:54:00.000+02:00;49.65744;6.177077;outboundFromTown;A7;freeFlow;92.0;1343;3.0
A7.NF.9570;2019-09-23T15:54:00.000+02:00;49.706745;6.137966;outboundFromTown;A7;freeFlow;106.0;975;2.0
A7.FN.9570;2019-09-23T15:54:00.000+02:00;49.706654;6.137999;inboundTowardsTown;A7;freeFlow;94.0;887;4.0
A7.FTGRN.8169;2019-09-23T15:54:00.000+02:00;49.704254;6.156033;inboundTowardsTown;A7;freeFlow;92.0;1122;2.0
A7.FN.5909;2019-09-23T15:54:00.000+02:00;49.685593;6.1614246;inboundTowardsTown;A7;freeFlow;99.0;1019;3.0
A7.NF.16250;2019-09-23T15:54:00.000+02:00;49.749996;6.09044;outboundFromTown;A7;freeFlow;88.0;1573;4.0
A7.NTGRF.8990;2019-09-23T15:54:00.000+02:00;49.707367;6.1459208;outboundFromTown;A7;freeFlow;94.0;1297;4.0
A7.FTSTN.2212;2019-09-23T15:54:00.000+02:00;49.657368;6.176981;inboundTowardsTown;A7;freeFlow;95.0;1104;3.0
A7.NTGRF.7423;2019-09-23T15:54:00.000+02:00;49.69885;6.1620903;outboundFromTown;A7;freeFlow;97.0;1321;4.0
A7.NTMEF.15365;2019-09-23T15:54:00.000+02:00;49.74252;6.093061;outboundFromTown;A7;unknown;null;0;0.0
A7.FTGRN.7423;2019-09-23T15:54:00.000+02:00;49.698807;6.1619325;inboundTowardsTown;A7;freeFlow;92.0;1112;2.0
A7.NF.5909;2019-09-23T15:54:00.000+02:00;49.685562;6.1615877;outboundFromTown;A7;freeFlow;102.0;1248;4.0
A7.NTGRF.8169;2019-09-23T15:54:00.000+02:00;49.704338;6.1561456;outboundFromTown;A7;freeFlow;94.0;1308;4.0
A7.NF.800;2019-09-23T15:54:00.000+02:00;49.647087;6.1871915;outboundFromTown;A7;freeFlow;95.0;1909;5.0
A7.FN.3905;2019-09-23T15:54:00.000+02:00;49.66781;6.160109;inboundTowardsTown;A7;freeFlow;108.0;1107;3.0
A7.FTMEN.15492;2019-09-23T15:54:00.000+02:00;49.743416;6.0918913;inboundTowardsTown;A7;unknown;null;0;0.0
A7.FN.800;2019-09-23T15:54:00.000+02:00;49.647064;6.1870494;inboundTowardsTown;A7;freeFlow;107.0;1640;6.0
A7.NTGRF.6875;2019-09-23T15:59:00.000+02:00;49.694035;6.163797;outboundFromTown;A7;freeFlow;94.0;1351;3.0
A7.FTGRN.8169;2019-09-23T15:59:00.000+02:00;49.704254;6.156033;inboundTowardsTown;A7;freeFlow;91.0;1116;1.0
A7.NF.3905;2019-09-23T15:59:00.000+02:00;49.667847;6.160243;outboundFromTown;A7;freeFlow;110.0;1352;3.0
A7.FTMEN.15492;2019-09-23T15:59:00.000+02:00;49.743416;6.0918913;inboundTowardsTown;A7;unknown;null;0;0.0
A7.NTMEF.15365;2019-09-23T15:59:00.000+02:00;49.74252;6.093061;outboundFromTown;A7;unknown;null;0;0.0
A7.NF.800;2019-09-23T15:59:00.000+02:00;49.647087;6.1871915;outboundFromTown;A7;freeFlow;92.0;1960;5.0
A7.FTGRN.6875;2019-09-23T15:59:00.000+02:00;49.69403;6.1636267;inboundTowardsTown;A7;freeFlow;89.0;1116;1.0
A7.FTGRN.7423;2019-09-23T15:59:00.000+02:00;49.698807;6.1619325;inboundTowardsTown;A7;freeFlow;91.0;1111;1.0
A7.FTSTN.2212;2019-09-23T15:59:00.000+02:00;49.657368;6.176981;inboundTowardsTown;A7;freeFlow;94.0;1126;3.0
A7.NTGRF.8990;2019-09-23T15:59:00.000+02:00;49.707367;6.1459208;outboundFromTown;A7;freeFlow;95.0;1335;2.0
A7.FN.5909;2019-09-23T15:59:00.000+02:00;49.685593;6.1614246;inboundTowardsTown;A7;freeFlow;98.0;1034;2.0
A7.FTGRN.8989;2019-09-23T15:59:00.000+02:00;49.707256;6.1459;inboundTowardsTown;A7;freeFlow;93.0;1117;1.0
A7.FTSTN.3010;2019-09-23T15:59:00.000+02:00;49.662117;6.168659;inboundTowardsTown;A7;freeFlow;94.0;1125;3.0
A7.NF.9570;2019-09-23T15:59:00.000+02:00;49.706745;6.137966;outboundFromTown;A7;freeFlow;106.0;1003;1.0
A7.FN.800;2019-09-23T15:59:00.000+02:00;49.647064;6.1870494;inboundTowardsTown;A7;freeFlow;110.0;1640;5.0
A7.NTSTF.3010;2019-09-23T15:59:00.000+02:00;49.662186;6.1687574;outboundFromTown;A7;freeFlow;95.0;1355;4.0
A7.NTGRF.8169;2019-09-23T15:59:00.000+02:00;49.704338;6.1561456;outboundFromTown;A7;freeFlow;94.0;1344;3.0
A7.NF.5909;2019-09-23T15:59:00.000+02:00;49.685562;6.1615877;outboundFromTown;A7;freeFlow;96.0;1266;3.0
A7.FN.16250;2019-09-23T15:59:00.000+02:00;49.75002;6.090297;inboundTowardsTown;A7;unknown;24.0;1394;4.0
A7.NTSTF.2212;2019-09-23T15:59:00.000+02:00;49.65744;6.177077;outboundFromTown;A7;freeFlow;94.0;1363;3.0
A7.NTGRF.7423;2019-09-23T15:59:00.000+02:00;49.69885;6.1620903;outboundFromTown;A7;freeFlow;95.0;1349;3.0
A7.NF.16250;2019-09-23T15:59:00.000+02:00;49.749996;6.09044;outboundFromTown;A7;freeFlow;81.0;1598;4.0
A7.FN.3905;2019-09-23T15:59:00.000+02:00;49.66781;6.160109;inboundTowardsTown;A7;freeFlow;110.0;1124;2.0
A7.FN.9570;2019-09-23T15:59:00.000+02:00;49.706654;6.137999;inboundTowardsTown;A7;freeFlow;102.0;887;3.0
A7.NTGRF.6875;2019-09-23T15:59:00.000+02:00;49.694035;6.163797;outboundFromTown;A7;freeFlow;94.0;1351;3.0
